,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,RSI,k_fast,d_fast,k_slow,d_slow,d_div,MACD line,Sig Line,MACD_Div,RSI_slope,d_slow_slope,MACD_Div_slope,MACD_Div_intercept,avg_volume,Price_Delta,Vol and RSI criteria,CBI_SS,CBI_MACD,CBI,Security,GICS Sector,Sell_Price,Sell_Date,Holding_Period,Profit or Loss,CBI_cutoff
10,2020-11-05,162.16000366210938,164.41000366210938,162.02000427246094,163.1999969482422,160.4779052734375,2178500.0,MMM,48.12603018825635,41.44192894018482,40.015598670535326,40.015598670535326,39.546674569357045,0.4689241011782812,-0.9009244172288504,-0.32717087768973857,-0.5737535395391118,2.062327797905233,8.261040579127298,0.14088676085943658,-0.9862248054593549,2473342.8571428573,4.485298689399022,True,0.4773337284678522,0.5817675000294421,0.5295506142486471,3M Company,Industrials,170.52000427246094,2020-12-01 00:00:00,26.0,Profit,Above
11,2020-11-06,163.66000366210938,164.3000030517578,161.57000732421875,163.02000427246094,160.3009033203125,1685000.0,MMM,47.839683262717244,40.38687207301323,35.15043534362989,35.15043534362989,38.224544134418885,-3.0741087907889977,-0.8676063812438599,-0.43525797840056285,-0.43234840284329706,1.6297900903319087,4.207211157403595,0.09755218091554539,-0.7625371410408114,2276185.714285714,4.600662374824253,True,0.41122720672094426,0.5669866811381422,0.48910694392954324,3M Company,Industrials,170.52000427246094,2020-12-01 00:00:00,25.0,Profit,Above
12,2020-11-09,174.1300048828125,175.42999267578125,163.14999389648438,163.42999267578125,160.7040557861328,4418100.0,MMM,48.58998535610522,37.82379487114616,39.88419862811474,39.88419862811474,38.35007754742666,1.534121080688081,-0.7989096270734422,-0.5079883081351387,-0.2909213189383034,0.8705810297200791,0.9722684412216283,0.15634612573382586,-0.7500100103856964,2524357.1428571427,4.338256081761643,True,0.4175038773713329,0.3878899146808663,0.4026968960260996,3M Company,Industrials,170.52000427246094,2020-12-01 00:00:00,22.0,Profit,Above
13,2020-12-11,172.3000030517578,174.64999389648438,172.1699981689453,174.02000427246094,172.5977020263672,1875700.0,MMM,56.776537503260265,46.315846343443546,48.67625900681218,48.67625900681218,41.80757302307652,6.868685983735659,1.4924153292148503,1.6841531776860994,-0.19173784847124908,0.5650209739225031,4.4787413986033755,0.08100385509626604,-0.4027115802187629,2313485.714285714,0.28732328911862126,True,0.590378651153826,0.47611704726020626,0.5332478492070162,3M Company,Industrials,174.52000427246094,2020-12-24 00:00:00,13.0,Profit,Above
14,2020-12-14,175.6699981689453,176.1999969482422,172.99000549316406,173.0800018310547,171.66539001464844,3700100.0,MMM,54.55335778520133,37.32061817735803,41.62685271172944,41.62685271172944,44.66776925687756,-3.0409165451481215,1.3935318309283957,1.626028908334559,-0.2324970774061632,0.3314148271417241,5.9939480171283925,0.0077385773151320775,-0.23669753658921475,2502385.714285714,0.5257705410690021,True,0.7333884628438782,0.9822538956527402,0.8578211792483093,3M Company,Industrials,173.99000549316406,2020-12-23 00:00:00,9.0,Profit,Above
15,2020-12-15,174.38999938964844,175.05999755859375,172.5500030517578,174.67999267578125,173.25230407714844,2270600.0,MMM,57.596904960531866,52.631517466547514,45.422660662449694,45.422660662449694,45.241924126997105,0.1807365354525885,1.4278128973097353,1.5863857061295943,-0.15857280881985902,0.5962339831188638,3.808600919705804,0.01761569684928643,-0.2298450309388604,2446242.8571428573,0.06297264424308262,True,0.7620962063498553,0.6899118426538442,0.7260040245018498,3M Company,Industrials,174.7899932861328,2020-12-31 00:00:00,16.0,Profit,Above
16,2020-12-16,174.61000061035156,175.85000610351562,174.35000610351562,175.41000366210938,173.97634887695312,1949900.0,MMM,58.947769220289594,59.61726037158393,49.85646533849649,49.85646533849649,45.63532623755855,4.22113910093794,1.4966344052379554,1.5684354459512666,-0.07180104071331117,0.19595416411952338,1.2057414513565594,0.04337346918601181,-0.22871239763166332,2363828.5714285714,-0.3534635214824364,True,0.7817663118779276,0.31393593638480977,0.5478511241313686,3M Company,Industrials,174.7899932861328,2020-12-31 00:00:00,15.0,Loss,Above
17,2020-06-30,36.439998626708984,36.810001373291016,35.31999969482422,36.2599983215332,36.2599983215332,3098800.0,ALK,50.035443317725374,41.79485436413636,28.305825162245636,28.305825162245636,18.314740579845417,9.99108458240022,0.24387329782535971,0.8415542010468748,-0.5976809032215151,0.0818859696297612,3.570113053648816,0.09568322078377071,-0.9025174701582983,3215042.8571428573,0.11031692603137541,True,0.5842629710077292,0.6622374890058185,0.6232502300067738,Alaska Air Group,Industrials,36.29999923706055,2020-07-22 00:00:00,22.0,Profit,Above
18,2020-07-01,37.18000030517578,38.290000915527344,35.5,35.70000076293945,35.70000076293945,3146800.0,ALK,48.78200665713749,34.615397782486916,37.044981710966056,37.044981710966056,28.12219994092024,8.922781770045816,0.15903328125923366,0.7050500170893467,-0.546016735830113,0.23866972175957055,6.860466956458529,0.11148619593234463,-0.8489330591944345,3247557.1428571427,1.6806679588196494,True,0.09389000295398801,0.6431799656244235,0.3685349842892057,Alaska Air Group,Industrials,36.29999923706055,2020-07-22 00:00:00,21.0,Profit,Above
19,2020-07-02,37.20000076293945,37.4900016784668,36.27000045776367,36.4900016784668,36.4900016784668,2753500.0,ALK,50.65981622637778,44.74361563889094,40.38462259517141,40.38462259517141,35.2451431561277,5.139479439043704,0.15377085377787125,0.5947941844270517,-0.4410233306491804,0.741726029458282,8.056232102917255,0.08267329699850996,-0.6950350874680704,3237328.5714285714,10.523431011114265,True,0.26225715780638514,0.6345339085768685,0.44839553319162684,Alaska Air Group,Industrials,40.33000183105469,2020-09-11 00:00:00,71.0,Profit,Above
20,2020-07-06,37.34000015258789,37.900001525878906,36.029998779296875,37.08000183105469,37.08000183105469,2133100.0,ALK,52.07306259800185,52.30772089911445,43.8889114401641,43.8889114401641,40.4395052487672,3.4494061913969034,0.1949610341196859,0.5148275543655786,-0.3198665202458927,0.6856226406918459,7.349723722197281,0.09384365541077996,-0.616912355602845,3045557.1428571427,8.764832361141117,True,0.5219752624383599,0.5184958889878613,0.5202355757131105,Alaska Air Group,Industrials,40.33000183105469,2020-09-11 00:00:00,67.0,Profit,Above
21,2020-07-07,36.220001220703125,36.54999923706055,35.650001525878906,36.099998474121094,36.099998474121094,2687500.0,ALK,49.53507183988784,57.94391323878585,51.665083258930416,51.665083258930416,45.31287243142199,6.352210827508429,0.14683385880168487,0.4412288152527999,-0.294394956451115,0.47767489853520767,5.676637956414474,0.08760221485402818,-0.5317287080751176,2993814.285714286,0.5540187573216301,True,0.7656436215710993,0.5536563137936229,0.6596499676823611,Alaska Air Group,Industrials,36.29999923706055,2020-07-22 00:00:00,15.0,Profit,Above
22,2020-08-05,35.38999938964844,36.040000915527344,34.40999984741211,35.7599983215332,35.7599983215332,3037600.0,ALK,51.022096999466534,53.699732487271575,29.630978274207717,29.630978274207717,20.40761082825156,9.223367445956157,-0.4122065472390588,-0.32605393817490685,-0.08615260906415195,0.3049640410754838,0.20033361635727331,0.04164237704632251,-0.24830284608140782,2233342.8571428573,1.3982103564555273,True,0.479619458587422,0.3469658540921686,0.4132926563397953,Alaska Air Group,Industrials,36.2599983215332,2020-08-17 00:00:00,12.0,Profit,Above
23,2020-09-29,37.400001525878906,37.41999816894531,36.279998779296875,36.66999816894531,36.66999816894531,1743500.0,ALK,42.4908447771866,20.197551976838792,23.49065719873268,23.49065719873268,17.897156175093134,5.593501023639547,-0.382512672494272,0.23633757239015374,-0.6188502448844257,0.08458182014654929,3.162595120846814,0.042378198577956994,-0.7463711383801281,2367542.8571428573,5.208627645165518,True,0.6051421912453433,0.8291454653880844,0.7171438283167139,Alaska Air Group,Industrials,38.58000183105469,2020-10-26 00:00:00,27.0,Profit,Above
24,2020-09-30,37.59000015258789,38.27000045776367,36.47999954223633,36.630001068115234,36.630001068115234,1922300.0,ALK,42.35766542126029,19.75850571011389,23.234529429080737,23.234529429080737,22.222212916944496,1.0123165121362412,-0.4801015711901897,0.09304974367408506,-0.5731513148642747,0.23729815297138737,5.456545925407267,0.05092772776761658,-0.7196091864998803,2233228.5714285714,5.323507251100904,True,0.3888893541527752,0.7964758171752023,0.5926825856639888,Alaska Air Group,Industrials,38.58000183105469,2020-10-26 00:00:00,26.0,Profit,Above
25,2020-10-01,37.09000015258789,37.209999084472656,36.22999954223633,36.90999984741211,36.90999984741211,1858700.0,ALK,43.68828110295455,22.83203894593722,20.92936554429664,20.92936554429664,22.551517390703356,-1.622151846406716,-0.5287527821198381,-0.03131076148469959,-0.49744202063513854,0.6972784591691693,3.649257214295631,0.049591035578765444,-0.6586255724368512,2234042.8571428573,4.524524493488092,True,0.3724241304648322,0.7552728613233934,0.5638484958941128,Alaska Air Group,Industrials,38.58000183105469,2020-10-26 00:00:00,25.0,Profit,Above
26,2020-10-02,35.599998474121094,38.150001525878906,35.310001373291016,37.52000045776367,37.52000045776367,3904400.0,ALK,46.58137541945682,29.52798653005216,24.03951039536776,24.03951039536776,22.734468456248383,1.305041939119377,-0.5121831376392905,-0.12748523671561776,-0.38469790092367273,1.013374385575966,1.4841241317224598,0.07781663261113948,-0.6352603192435871,2492185.714285714,2.8251635404009683,True,0.3632765771875809,0.6055752095168445,0.4844258933522127,Alaska Air Group,Industrials,38.58000183105469,2020-10-26 00:00:00,24.0,Profit,Above
27,2020-10-05,37.91999816894531,38.0,36.869998931884766,37.56999969482422,37.56999969482422,1987500.0,ALK,46.82253760350715,30.07682576877064,27.47895041492001,27.47895041492001,24.149275451528144,3.3296749633918665,-0.48937583444726585,-0.1998633562619474,-0.28951247818531844,0.6633988582239372,0.596413866929597,0.09636606297483356,-0.5807500231143514,2300971.4285714286,2.688320852900114,True,0.2925362274235928,0.4985147940808821,0.39552551075223746,Alaska Air Group,Industrials,38.58000183105469,2020-10-26 00:00:00,21.0,Profit,Above
28,2020-10-07,37.209999084472656,37.63999938964844,36.79999923706055,37.02000045776367,37.02000045776367,2102900.0,ALK,45.5661832771501,30.975936651202844,25.16191121369144,25.16191121369144,25.77337426730645,-0.6114630536150116,-0.5772792530043844,-0.3368072103956509,-0.2404720426087335,0.33959875165872,1.0366682642844627,0.04148866792040558,-0.36772945079155955,2222900.0,4.213942069154834,True,0.21133128663467743,0.6539374044997024,0.43263434556718994,Alaska Air Group,Industrials,38.58000183105469,2020-10-26 00:00:00,19.0,Profit,Above
29,2020-10-08,37.72999954223633,39.459999084472656,37.619998931884766,38.630001068115234,38.630001068115234,3650600.0,ALK,52.512233525680585,76.45877707035703,40.62256164755357,40.62256164755357,30.154578011517632,10.467983636035935,-0.4370077507685366,-0.35684731847022805,-0.08016043229830855,1.0203587566591432,1.8390041286076357,0.06948874689783766,-0.33359520210136656,2495342.8571428573,31.866417857167193,True,0.007728900575881603,0.2402925215751482,0.1240107110755149,Alaska Air Group,Industrials,50.939998626708984,2020-12-01 00:00:00,54.0,Profit,Below
30,2020-11-03,39.369998931884766,39.709999084472656,38.220001220703125,38.560001373291016,38.560001373291016,2132200.0,ALK,50.78045353902118,52.47377752359165,47.676160518539696,47.676160518539696,37.481244241095546,10.19491627744415,-0.11205685879600935,-0.004992238181731973,-0.10706462061427738,0.9144741665794864,4.421608562493456,0.056018726311497714,-0.2807049578981595,2155271.4285714286,32.10580086232336,True,0.3740622120547773,0.3814133580537637,0.37773778505427047,Alaska Air Group,Industrials,50.939998626708984,2020-12-01 00:00:00,28.0,Profit,Above
31,2020-11-04,37.72999954223633,39.279998779296875,36.900001525878906,37.79999923706055,37.79999923706055,2425300.0,ALK,47.64044885069119,41.07943951958822,47.22638452006482,47.22638452006482,44.56104597591587,2.665338544148952,-0.14102141744145769,-0.03219807403367712,-0.10882334340778058,1.4230402948508665,8.935943594606332,0.04397185801564389,-0.22146981129719892,2108114.285714286,34.761903848837875,True,0.7280522987957934,0.4913687457914809,0.6097105222936371,Alaska Air Group,Industrials,50.939998626708984,2020-12-01 00:00:00,27.0,Profit,Above
32,2020-11-05,38.22999954223633,39.54999923706055,38.099998474121094,39.18000030517578,39.18000030517578,1477000.0,ALK,53.288595214908426,61.76911638547326,51.77411114288438,51.77411114288438,48.89221872716297,2.88189241572141,-0.05202181074773904,-0.036162821376489504,-0.015858989371249535,1.9609529701912014,7.579347484052846,0.04685050614295969,-0.17136589359083707,2068028.5714285714,30.01530941790135,True,0.9446109363581485,0.0925446075583474,0.518577771958248,Alaska Air Group,Industrials,50.939998626708984,2020-12-01 00:00:00,26.0,Profit,Above
33,2020-02-03,26.93000030517578,27.670000076293945,26.739999771118164,27.15999984741211,27.059999465942383,7630400.0,AAL,45.67568986952445,49.44750100372934,51.657444299607675,51.657444299607675,49.6316556271075,2.025788672500177,-0.3924049849535649,-0.3808212349394364,-0.01158375001412848,0.947317614517932,2.288436403178582,0.018478718208257566,-0.06108477702019675,12859042.857142856,5.412368636278024,True,0.9815827813553749,0.1896339903196911,0.585608385837533,American Airlines Group,Industrials,28.6299991607666,2020-02-18 00:00:00,15.0,Profit,Above
34,2020-07-15,12.449999809265137,13.479999542236328,12.210000038146973,13.4399995803833,13.4399995803833,135444400.0,AAL,52.16455475114599,74.32023342256382,37.26082873999471,37.26082873999471,23.521233843762705,13.739594896232003,-0.48531421148138065,-0.35120745161423844,-0.1341067598671422,1.235604734190553,5.454205751852744,0.07959219545493454,-0.4094952464788068,83361071.42857143,10.565477088009311,True,0.3239383078118648,0.327492836657587,0.3257155722347259,American Airlines Group,Industrials,14.859999656677246,2020-12-02 00:00:00,140.0,Profit,Above
35,2020-07-16,12.800000190734863,13.069999694824219,12.289999961853027,12.449999809265137,12.449999809265137,81514000.0,AAL,47.25506309465182,44.41087857019172,45.518629252289664,45.518629252289664,34.10511086663566,11.413518385654001,-0.45578176069118825,-0.3721223134296284,-0.08365944726155983,1.4866461959224662,8.344505545349072,0.09406540020175154,-0.3558626535585028,83863342.85714285,7.068274119860088,True,0.20525554333178314,0.235089145840381,0.22017234458608206,American Airlines Group,Industrials,13.329999923706055,2020-08-14 00:00:00,29.0,Profit,Below
36,2020-07-17,12.479999542236328,12.600000381469727,11.890000343322754,11.90999984741211,11.90999984741211,67934100.0,AAL,44.7794482516296,28.096682395087914,48.94259812928115,48.94259812928115,43.907352040521836,5.035246088759315,-0.47052662656531297,-0.39180317605676535,-0.07872345050854762,1.3322384445247584,9.84721979740481,0.07114823321025343,-0.2556118784765754,81420428.57142857,11.922754781583755,True,0.6953676020260918,0.307980407552781,0.5016740047894364,American Airlines Group,Industrials,13.329999923706055,2020-08-14 00:00:00,28.0,Profit,Above
37,2020-07-20,11.930000305175781,12.510000228881836,11.350000381469727,11.470000267028809,11.470000267028809,64109600.0,AAL,42.811392915463024,14.803645398003392,29.103735454427675,29.103735454427675,41.188320945332826,-12.084585490905152,-0.5118164267358409,-0.4158058261925805,-0.09601060054326044,0.38132050181551236,6.2803502478596585,0.011922447472465769,-0.11600873575382618,79560200.0,16.216212845468927,True,0.5594160472666413,0.8276152646555657,0.6935156559611035,American Airlines Group,Industrials,13.329999923706055,2020-08-14 00:00:00,25.0,Profit,Above
38,2020-07-28,11.369999885559082,12.0,11.359999656677246,11.770000457763672,11.770000457763672,62356600.0,AAL,45.86049273807055,31.60003662109375,21.466700236002605,21.466700236002605,21.333363850911457,0.1333363850911482,-0.5121565809749011,-0.5061888237891251,-0.005967757185776024,0.3645668925257937,1.1472084869395243,0.017652850513764858,-0.0680692821754631,67460742.85714285,13.254030631013132,True,0.4333318074544271,0.08767181017706131,0.2605018088157442,American Airlines Group,Industrials,13.329999923706055,2020-08-14 00:00:00,17.0,Profit,Above
39,2020-07-29,11.800000190734863,11.920000076293945,11.300000190734863,11.399999618530273,11.399999618530273,52214600.0,AAL,43.55726867606338,16.800003051757812,21.6000239054362,21.6000239054362,21.511141459147137,0.0888824462890625,-0.5071368711473312,-0.5063784332607664,-0.0007584378865648223,0.262514793483587,0.8307118652283597,0.020142480194053295,-0.05671591412873957,65761457.14285714,16.92982780489429,True,0.4244429270426432,0.013372576255109679,0.21890775164887644,American Airlines Group,Industrials,13.329999923706055,2020-08-14 00:00:00,16.0,Profit,Below
40,2020-09-29,12.59000015258789,12.65999984741211,12.109999656677246,12.25,12.25,46994300.0,AAL,44.667895074436686,36.01398100053786,42.08489753806973,42.08489753806973,32.35487226677491,9.73002527129482,-0.1788752745532065,-0.06920051461422727,-0.10967475993897924,1.0693884856094606,7.171497917114003,0.031530309769263104,-0.1963796844797416,48912885.71428572,0.8979563810387436,True,0.11774361333874558,0.5584832271705438,0.3381134202546447,American Airlines Group,Industrials,12.359999656677246,2020-10-14 00:00:00,15.0,Profit,Above
41,2020-09-30,12.319999694824219,12.920000076293945,12.220000267028809,12.289999961853027,12.289999961853027,65428100.0,AAL,45.12404016131394,37.41258123322108,42.42424040331759,42.42424040331759,40.27506862096343,2.149171782354159,-0.1887620815604638,-0.09311282800347459,-0.09564925355698922,1.0875342879859105,9.53784725157604,0.02378672331859237,-0.15951852507085706,49601971.428571425,0.5695662737306024,True,0.5137534310481715,0.5996121987368079,0.5566828148924897,American Airlines Group,Industrials,12.359999656677246,2020-10-14 00:00:00,14.0,Profit,Above
42,2020-10-01,12.449999809265137,12.770000457763672,12.350000381469727,12.579999923706055,12.579999923706055,48842000.0,AAL,48.44252972874074,47.5524412564894,40.326334496749446,40.326334496749446,41.61182414604559,-1.2854896492961458,-0.17122312050311272,-0.10873488650340221,-0.06248823399971051,1.5411011880353382,6.7077145247666765,0.017996003463062776,-0.12339700292249466,51863200.0,18.124004346571617,True,0.5805912073022796,0.5063999328975536,0.5434955700999167,American Airlines Group,Industrials,14.859999656677246,2020-12-02 00:00:00,62.0,Profit,Above
43,2020-10-02,12.050000190734863,13.350000381469727,12.0,13.0,13.0,111883300.0,AAL,52.88620698426125,62.23776037229316,49.06759428733455,49.06759428733455,43.939389729133865,5.128204558200686,-0.12202622902443849,-0.11139315500760948,-0.010633074016829017,1.7558820990554362,3.6090307912158983,0.03302860773237294,-0.11915424197668638,61376157.14285714,14.307689666748047,True,0.6969694864566932,0.08923789737095113,0.39310369191382216,American Airlines Group,Industrials,14.859999656677246,2020-12-02 00:00:00,61.0,Profit,Above
44,2020-11-05,11.119999885559082,11.670000076293945,11.09000015258789,11.600000381469727,11.600000381469727,54890800.0,AAL,44.77739874400513,36.46617754405187,24.686721554331474,24.686721554331474,22.389302466471218,2.2974190878602556,-0.4064503980788441,-0.3318621754706837,-0.07458822260816039,1.1708855086349343,1.6416527076260412,0.025196233613963826,-0.16069818320960186,49256700.0,28.10344110346034,True,0.3805348766764391,0.4641510010780488,0.42234293887724395,American Airlines Group,Industrials,14.859999656677246,2020-12-02 00:00:00,27.0,Profit,Above
45,2020-11-06,11.4399995803833,11.510000228881836,11.279999732971191,11.460000038146973,11.460000038146973,36703700.0,AAL,43.26312276356162,31.20300644052872,27.318301130689715,27.318301130689715,23.8512964314732,3.4670046992165133,-0.38682675562712987,-0.34285509150197296,-0.043971664125156906,1.1466852498888518,0.926125286947363,0.03234044849323957,-0.14341374550275365,45300114.28571428,29.668408439901167,True,0.30743517842633994,0.3066070408454161,0.30702110963587803,American Airlines Group,Industrials,14.859999656677246,2020-12-02 00:00:00,26.0,Profit,Above
46,2020-12-31,16.079999923706055,16.09000015258789,15.630000114440918,15.770000457763672,15.770000457763672,57891100.0,AAL,51.494298510938016,13.008156241313714,17.64274798399882,17.64274798399882,16.745550387905464,0.8971975960933563,0.39514180768119544,0.6310269890891271,-0.2358851814079317,0.3017058872799792,0.7036342512290125,0.011973249820954815,-0.26804626328674724,55478542.85714286,,True,0.6627224806047268,0.8800166751647246,0.7713695778847257,American Airlines Group,Industrials,,,,Loss,Above
47,2020-03-04,88.80999755859375,91.27999877929688,87.62999725341797,91.01000213623047,90.16575622558594,1634700.0,AME,40.1770072204126,41.796678936350176,33.228600465824066,33.228600465824066,24.808491044500727,8.420109421323339,-3.004646474986444,-2.077349679659534,-0.9272967953269102,2.478310537294601,7.109235048078014,0.1753131490760481,-1.5121879712624644,2201071.4285714286,4.153388298616557,True,0.25957544777496366,0.6132152966094206,0.43639537219219215,Ametek,Industrials,94.79000091552734,2020-06-09 00:00:00,97.0,Profit,Above
48,2020-03-24,62.0099983215332,69.45999908447266,61.150001525878906,67.94000244140625,67.46697998046875,3162900.0,AME,40.614923721837286,37.378926828886584,23.240869017129523,23.240869017129523,25.644384694175955,-2.403515677046432,-8.403851996041013,-7.474112901592844,-0.9297390944481689,1.19300185191031,1.8267936167146364,0.18518686241126908,-1.6862917916167304,3157800.0,11.86340487041484,True,0.21778076529120227,0.5513512543145233,0.38456600980286276,Ametek,Industrials,76.0,2020-04-16 00:00:00,23.0,Profit,Above
49,2020-03-25,68.1500015258789,74.48999786376953,65.5999984741211,71.0,70.50566101074219,3310200.0,AME,43.60302490811492,47.476524166240196,31.384436741265414,31.384436741265414,26.05195378756095,5.332482953704464,-7.704215053057112,-7.520133331885698,-0.18408172117141408,1.60333648577756,0.11700851744062181,0.4618948991120734,-1.7499359542869741,3216600.0,7.042253521126761,True,0.19740231062195246,0.10519340477601632,0.1512978576989844,Ametek,Industrials,76.0,2020-04-16 00:00:00,22.0,Profit,Below
50,2020-03-04,39.380001068115234,40.58000183105469,38.09000015258789,40.56999969482422,39.610137939453125,4984000.0,AOS,41.44846945322293,37.57575932722596,25.95661571599131,25.95661571599131,22.8880250932753,3.068590622716009,-1.3944650062160164,-1.1678782995817345,-0.22658670663428193,1.6366172915121568,2.8792624555887514,0.028000912666129814,-0.33139584551835966,3892000.0,3.4754741385713945,True,0.35559874533623503,0.6837343005307193,0.5196665229334771,A.O. Smith Corp,Industrials,41.97999954223633,2020-05-04 00:00:00,61.0,Profit,Above
51,2020-03-05,39.369998931884766,41.83000183105469,39.16999816894531,41.630001068115234,40.645057678222656,4313200.0,AOS,46.149039038252795,53.63638990838945,31.057638812895863,31.057638812895863,24.959613850408555,6.098024962487308,-1.2581084454296274,-1.185924328751313,-0.07218411667831437,2.8174946103389873,2.9826992202704443,0.06613504752562678,-0.3207799713010134,3971914.285714286,0.8407361641630139,True,0.25201930747957224,0.22502688177678734,0.23852309462817978,A.O. Smith Corp,Industrials,41.97999954223633,2020-05-04 00:00:00,60.0,Profit,Below
