,Symbol,Trade_Date,CBI_SS,CBI_MACD,CBI,Trade_Price,Price_Delta,Avg_Volume,RSI_val,"RSI_slope, intercept",SS_val,"SS_slope, intercept",MSCD_Div_val,"MACD_Div_slope, intercept",Security,GICS Sector,CBI_cutoff
996,HPE,2020-09-01,0.520727607545815,0.05568153213918137,0.2882045698424982,9.470000267028809,3.8014746201289724,14054900.0,46.00704314593878,[ 1.20668656 45.83140255],40.4145521509163,[ 5.13638523 25.71529231],-0.0011252831343803726,[ 0.01565259 -0.02020927],Hewlett Packard Enterprise,Information Technology,0.25<CBI<1
997,HPE,2020-09-21,0.3982598533100813,0.23550314971796238,0.31688150151402183,9.229999542236328,5.850497749824454,10994150.0,44.65152191155406,[ 1.62636995 44.69155527],37.965197066201625,[ 7.88265477 18.38700877],-0.0026809921173937684,[ 0.0127155 -0.0113841],Hewlett Packard Enterprise,Information Technology,0.25<CBI<1
998,HPE,2020-11-03,0.2742289278673605,0.2987530990727053,0.2864910134700329,9.319999694824219,14.055798953987054,12541000.0,51.56156007496855,[ 0.78454901 34.30690901],24.51542144265279,[3.02106024 6.15666051],-0.04045088346914019,[ 0.02005674 -0.13539904],Hewlett Packard Enterprise,Information Technology,0.25<CBI<1
999,HPE,2020-11-04,0.23034090291497655,0.2924806234628016,0.2614107631888891,8.819999694824219,20.521547417726666,12365350.0,43.25889443219858,[ 3.62898672 29.19495814],34.60681805829953,[8.86592664 6.03235566],-0.03679939322745068,[ 0.04095541 -0.12581823],Hewlett Packard Enterprise,Information Technology,0.25<CBI<1
1000,HPE,2020-11-05,0.7653918867590022,0.02232264682281737,0.39385726679090977,9.279999732971191,14.547418322365564,13852733.333333334,51.06576807365222,[ 3.71535505 30.33319786],45.307837735180044,[10.60548039 13.56721853],-0.0018713139827879477,[ 0.02748824 -0.08383029],Hewlett Packard Enterprise,Information Technology,0.25<CBI<1
1001,HPQ,2020-03-06,0.1430263105313312,0.7532815667659131,0.44815393864862213,21.40999984741211,-38.766932507653,20103366.666666668,46.87775199150784,[ 0.51948455 44.35521782],32.860526210626624,[ 1.88343236 25.78268771],-0.1528574479967235,[ 0.02018795 -0.20292206],HP Inc.,Information Technology,0.25<CBI<1
1002,HPQ,2020-09-29,0.034445100498676065,0.45221230751393954,0.2433287040063078,18.920000076293945,4.809724332677489,9607483.333333334,53.204331358151116,[ 1.00044221 43.20860351],29.31109799002648,[ 2.67942712 13.9485845 ],-0.08822667030958797,[ 0.0296081  -0.19510011],HP Inc.,Information Technology,0<CBI<0.25
1003,HPQ,2020-09-30,0.6160963086866278,0.30530571219493075,0.46070101044077927,18.989999771118164,4.423381583529266,9080983.333333334,54.116550542934775,[ 1.81707573 42.62781244],42.32192617373256,[ 7.13880826 14.34428616],-0.054186083294521833,[ 0.04536857 -0.17748139],HP Inc.,Information Technology,0.25<CBI<1
1004,HPQ,2020-11-03,0.060962956765176025,0.4167579803244436,0.23886046854480983,18.6200008392334,10.096665284812108,9439083.333333334,48.41941485546223,[ 2.06370043 30.82281967],28.78074086469648,[5.38088061 5.82916617],-0.09925035874852739,[ 0.03838474 -0.23814867],HP Inc.,Information Technology,0<CBI<0.25
1005,HPQ,2020-11-04,0.434636574149906,0.3740365157346363,0.4043365449422711,18.280000686645508,12.144415918847953,8429150.0,44.26437101021294,[ 3.83143597 28.48389476],38.69273148299812,[9.82617788 8.68745018],-0.07886985607005953,[ 0.05561186 -0.21086138],HP Inc.,Information Technology,0.25<CBI<1
1006,HPQ,2020-11-05,0.8741732539444798,0.041648999463871246,0.4579111267041755,19.1299991607666,7.161531099505276,8363366.666666667,54.72464620339344,[ 3.71107491 30.65706582],47.483465078889594,[10.53048663 17.83792356],-0.00624562439068882,[ 0.03857713 -0.14995857],HP Inc.,Information Technology,0.25<CBI<1
1007,INTC,2020-03-17,0.23952821264368804,0.7334132934810014,0.4864707530623447,50.08000183105469,10.902553683787811,47445866.666666664,42.52185721538251,[ 1.29448677 31.31519449],25.20943574712624,[ 2.39384231 13.05826997],-0.8449577684188321,[ 0.08592692 -1.15208952],Intel Corp.,Information Technology,0.25<CBI<1
1008,INTC,2020-06-19,0.015658415922935376,0.9546488874456156,0.4851536516842755,59.619998931884766,0.7883281266745686,25941800.0,44.99552275130791,[ 0.59993586 44.85015104],30.313168318458708,[ 2.72213274 23.51117913],-0.4577314378335031,[ 0.01525556 -0.47947622],Intel Corp.,Information Technology,0.25<CBI<1
1009,INTC,2020-06-22,0.07971596611414426,0.9005698244189557,0.49014289526654997,60.09000015258789,-4.310201607606998,31498116.666666668,47.017481841888404,[ 0.1418142  45.99023239],28.405680677717115,[ 2.82540504 25.41341095],-0.4111315690542835,[ 0.00047471 -0.45652381],Intel Corp.,Information Technology,0.25<CBI<1
1010,INTC,2020-07-02,0.2733262699316487,0.41960422469978403,0.3464652473157164,59.130001068115234,1.4713325150841179,26098233.333333332,46.39226093872277,[ 1.0438486  40.24301028],35.466525398632974,[ 5.11988261 13.50558236],-0.1739676964178858,[ 0.09663467 -0.41459949],Intel Corp.,Information Technology,0.25<CBI<1
1011,INTC,2020-07-06,0.686040556737461,0.329871078597361,0.507955817667411,59.540000915527344,2.704065477989761,24067250.0,48.28250203170828,[ 1.6091597  39.36996255],43.72081113474922,[ 9.45316017 16.14840916],-0.09464312531990476,[ 0.05486605 -0.28690944],Intel Corp.,Information Technology,0.25<CBI<1
1012,INTC,2020-07-07,0.8565500139938212,0.4757612598560292,0.6661556369249252,58.310001373291016,4.870519783401612,23838883.333333332,43.34469261793718,[ 1.83271039 40.02183367],47.131000279876424,[ 9.4714168  25.18368788],-0.11462718796936966,[ 0.07190977 -0.24093426],Intel Corp.,Information Technology,0.25<CBI<1
1013,INTC,2020-07-08,0.8488084204410977,0.6219571982634058,0.7353828093522518,58.61000061035156,4.333732962082131,20092050.0,44.82678470298404,[ 0.23982975 44.97174521],46.976168408821955,[ 5.83223744 36.27387483],-0.09790617445091898,[ 0.02967025 -0.15741626],Intel Corp.,Information Technology,0.25<CBI<1
1014,INTC,2020-11-11,0.4254610372011703,0.09072088417267361,0.25809096068692194,46.349998474121094,1.5102498079482984,37356800.0,42.38078604813918,[ 1.15527863 31.94228333],21.490779255976594,[ 1.51954945 14.04395134],-0.03684444930158026,[ 0.11512559 -0.40612974],Intel Corp.,Information Technology,0.25<CBI<1
1015,INTC,2020-12-29,0.04292109577661254,0.48882899055737705,0.2658750431669948,49.38999938964844,15.306745225179133,43490716.666666664,54.80991521376363,[ 0.52773928 39.66388477],29.14157808446775,[ 1.02616613 16.96262362],-0.25375972191433377,[ 0.03378622 -0.51911758],Intel Corp.,Information Technology,0.25<CBI<1
1016,INTC,2020-12-30,0.4718114667001185,0.30926795785221534,0.3905397122761669,48.75,21.53846153846154,37696216.666666664,51.66451171346651,[ 2.83443445 35.92538151],39.43622933400237,[ 6.81982691 14.81413674],-0.15945582585342677,[ 0.11798077 -0.51559116],Intel Corp.,Information Technology,0.25<CBI<1
1017,IBM,2020-05-20,0.9544519784198087,0.37130043623494446,0.6628762073273766,121.37999725341797,6.319003107510667,4693616.666666667,53.22693490185299,[ 0.93527972 46.33932426],49.089039568396174,[ 8.22011375 18.36453725],-0.3524837711516027,[ 0.22221979 -0.94932227],International Business Machines,Information Technology,0.25<CBI<1
1018,IBM,2020-06-19,0.18237326874947576,1.0141994421810518,0.5982863554652638,122.47000122070312,-4.9399877451255225,5793650.0,47.52742119464906,[ 1.64018672 43.61611533],33.647465374989515,[ 3.84310488 23.57641825],-0.726929658041316,[ 0.02498806 -0.71675218],International Business Machines,Information Technology,0.25<CBI<1
1019,IBM,2020-07-01,0.341102047205632,0.5252053375777578,0.4331536923916949,118.54000091552734,4.614477120344462,6390550.0,44.447861191621534,[ 1.18634335 40.67651291],23.17795905588736,[3.52762118 8.61727144],-0.5902490109594987,[ 0.23597611 -1.12384427],International Business Machines,Information Technology,0.25<CBI<1
1020,IBM,2020-07-02,0.05756876939938902,0.511697955403683,0.284633362401536,119.69999694824219,4.519635589003933,6061083.333333333,46.56812377547178,[ 1.20365874 40.84893491],28.84862461201222,[ 6.04407514 10.77853271],-0.44339829339507053,[ 0.1545927  -0.86652348],International Business Machines,Information Technology,0.25<CBI<1
1021,IBM,2020-07-06,0.05194260603568583,0.43697631042532964,0.24445945823050774,120.19000244140625,5.141858873152606,5560416.666666667,47.48001825012342,[ 0.66450527 43.42041088],31.038852120713717,[ 6.32428444 16.4179287 ],-0.28896110065624625,[ 0.10135532 -0.66127406],International Business Machines,Information Technology,0<CBI<0.25
1022,IBM,2020-07-07,0.034503765061475455,0.5664136067495915,0.3004586859055335,117.58000183105469,9.431872907967234,5212883.333333333,43.24635434676351,[ 0.79395012 43.67416923],30.69007530122951,[ 3.93044653 23.75803206],-0.3350412516389565,[ 0.15064396 -0.59151342],International Business Machines,Information Technology,0.25<CBI<1
1023,IBM,2020-08-07,0.4920784220835571,0.6502931109359796,0.5711857665097684,124.95999908447266,1.7205518098839856,3891750.0,57.49244424069762,[ 1.64736674 48.77288531],39.84156844167114,[ 0.55928674 36.46766629],-0.018377002304740375,[ 0.03043974 -0.02825957],International Business Machines,Information Technology,0.25<CBI<1
1024,IBM,2020-08-27,0.09477035574321686,0.7051366722638357,0.3999535140035263,124.6500015258789,2.831922267702077,3354500.0,52.71552617021607,[ 0.75242149 49.24310069],28.104592885135663,[ 2.16637031 21.16945422],-0.19079160700782338,[ 0.02194426 -0.27057394],International Business Machines,Information Technology,0.25<CBI<1
1025,IBM,2020-08-28,0.06685669501924725,0.5373225966474323,0.3020896458333398,125.06999969482422,2.486601893775916,3300966.6666666665,54.19251295684055,[ 0.82316205 49.46197646],28.662866099615055,[ 3.17683225 22.20655581],-0.13050381416757012,[ 0.02286155 -0.24287796],International Business Machines,Information Technology,0.25<CBI<1
1026,IBM,2020-08-31,0.13296152874241188,0.8511848620040169,0.49207319537321437,123.30999755859375,3.9493919500512544,3390700.0,47.49706286766291,[ 0.49853724 51.30766813],27.340769425151763,[ 1.18411159 26.50325571],-0.2007085346996535,[ 0.05111955 -0.23579899],International Business Machines,Information Technology,0.25<CBI<1
1027,IBM,2020-09-04,0.8283812557419725,0.9671274406128256,0.8977543481773991,122.30000305175781,2.1422690529931616,4469116.666666667,45.21978442939737,[ 0.40302239 51.52477261],46.56762511483945,[ 6.63045206 26.91665131],-0.1658612971325224,[ 0.11991441 -0.17149891],International Business Machines,Information Technology,0.25<CBI<1
1028,IBM,2020-09-16,0.5450845837937484,0.19220038164619177,0.3686424827199701,124.22000122070312,0.5635138797000129,3844033.3333333335,52.665615215151966,[ 0.81529542 42.81217429],19.098308324125032,[1.630474  9.7518674],-0.08655568640270872,[ 0.08531654 -0.45034087],International Business Machines,Information Technology,0.25<CBI<1
1029,IBM,2020-09-29,0.041415818524959035,0.2589792356325176,0.15019752707873832,120.94000244140625,8.72333623183871,3702950.0,46.963772271164984,[ 0.74998447 39.94140024],30.82831637049918,[ 3.01658748 13.09971801],-0.12971337553253715,[ 0.11562665 -0.500864  ],International Business Machines,Information Technology,0<CBI<0.25
1030,IBM,2020-09-30,0.6657142172543086,0.0038981727222180997,0.33480619498826336,121.66999816894531,8.071017894307143,3168816.6666666665,49.097313859188375,[ 1.52970422 38.81302325],43.31428434508617,[ 8.74893269 12.8125965 ],-0.0016935976657278529,[ 0.16164467 -0.43445937],International Business Machines,Information Technology,0.25<CBI<1
1031,IBM,2020-11-03,0.3132196056917058,0.3570643035717402,0.335141954631723,114.16000366210938,3.6790441603990596,7093333.333333333,43.375793712135035,[ 2.1065344  27.78208512],23.735607886165884,[5.12130973 3.90167408],-0.6224705126390973,[ 0.35905646 -1.74330087],International Business Machines,Information Technology,0.25<CBI<1
1032,IBM,2020-11-05,0.19155486124782897,0.13499513019442322,0.16327499572112608,114.7699966430664,3.1279986688943056,6570816.666666667,45.835083718781874,[ 3.0789358  28.90602355],33.83109722495658,[ 7.53238278 15.32973931],-0.13202299360215175,[ 0.27692942 -0.97798338],International Business Machines,Information Technology,0<CBI<0.25
1033,INTU,2020-03-05,0.567358622924688,0.4490359495472729,0.5081972862359805,287.17999267578125,-29.716553560274395,2447000.0,51.52508635508991,[ 2.5784883  32.88976357],41.34717245849376,[ 9.31374241 13.74408741],-1.8152813295495773,[ 0.50382737 -4.04261915],Intuit Inc.,Information Technology,0.25<CBI<1
1034,INTU,2020-03-06,0.9316641473314377,0.4546852863922053,0.6931747168618214,276.17999267578125,-26.917227282702306,2441933.3333333335,45.00544360699211,[ 4.38431221 30.35295112],48.63328294662875,[ 9.9208287  22.07931035],-1.8017443857291253,[ 1.0901434  -3.96261863],Intuit Inc.,Information Technology,0.25<CBI<1
1035,INTU,2020-03-26,0.2803901007743928,0.0007130162407220644,0.14055155850755743,248.38999938964844,1.4936216123771209,2925466.6666666665,49.21434418642703,[ 1.93316415 32.15783897],35.607802015487856,[4.46031433 8.65686699],-0.0049953468521710676,[ 2.30976386 -7.00593699],Intuit Inc.,Information Technology,0<CBI<0.25
1036,JNPR,2020-02-07,0.32340274607803077,0.24950936551328923,0.28645605579566,23.760000228881836,4.966331202898784,5120550.0,48.32738954895488,[ 1.69438684 31.05618166],36.468054921560615,[ 4.94232312 23.09445942],-0.03212501282854646,[ 0.02195901 -0.12875273],Juniper Networks,Information Technology,0.25<CBI<1
1037,JNPR,2020-03-04,0.3525821992854638,0.5798029063391834,0.46619255281232364,22.56999969482422,-19.49490331424013,5486666.666666667,45.13888788839239,[ 0.26649799 32.05051172],22.948356014290724,[2.7829317  9.59683793],-0.16446007295578396,[ 0.01956065 -0.28364824],Juniper Networks,Information Technology,0.25<CBI<1
1038,JNPR,2020-05-08,0.1891698996369488,0.07840355325664049,0.13378672644679465,23.68000030517578,0.5067522396042252,5576216.666666667,60.643967240862096,[ 2.06377579 45.68183658],33.783397992738976,[ 4.0291553 13.4206455],-0.013788044554970402,[ 0.04324068 -0.17585994],Juniper Networks,Information Technology,0<CBI<0.25
1039,JNPR,2020-07-01,0.44885502126708443,0.569196689046451,0.5090258551567677,22.549999237060547,2.8824902344592527,3717816.6666666665,42.93074062434262,[ 0.80592521 38.80115844],21.02289957465831,[4.26401218 6.29010055],-0.1680053456228729,[ 0.04820845 -0.2951622 ],Juniper Networks,Information Technology,0.25<CBI<1
1040,JNPR,2020-07-02,0.22644788825473922,0.569044561986207,0.3977462251204731,22.540000915527344,5.456963142308511,3371900.0,42.83945850690452,[ 1.30371086 37.7460927 ],25.471042234905216,[5.56126411 9.79482473],-0.14128382847860582,[ 0.04265436 -0.24828254],Juniper Networks,Information Technology,0.25<CBI<1
1041,JNPR,2020-07-06,0.08990983961359741,0.41482296017115566,0.2523663998923765,23.079999923706055,4.592718671777942,3271700.0,49.13058065269171,[ 1.19976474 38.61660509],28.20180320772805,[ 5.16302332 15.38328915],-0.08106695409795717,[ 0.02714066 -0.19542543],Juniper Networks,Information Technology,0.25<CBI<1
1042,JNPR,2020-07-07,0.032974782839608884,0.4317215837853715,0.2323481833124902,22.489999771118164,8.892841353286343,3234283.3333333335,43.497570667886094,[ 1.61282768 39.38674684],29.340504343207822,[ 3.58945182 21.30912986],-0.07494164534264003,[ 0.0434692  -0.17358791],Juniper Networks,Information Technology,0<CBI<0.25
1043,JNPR,2020-07-08,0.009939130775474148,0.5847431017549259,0.29734111626520005,22.299999237060547,9.865474610793951,3027700.0,41.83413729299404,[ 0.46930011 43.22100671],29.801217384490517,[ 1.93473105 25.73638554],-0.07734313244863483,[ 0.03317109 -0.13226857],Juniper Networks,Information Technology,0.25<CBI<1
1044,JNPR,2020-07-13,0.3469265777840146,0.2351356727667224,0.2910311252753685,22.540000915527344,11.446316854090036,2722766.6666666665,44.92491196983171,[ 0.17397113 44.5533158 ],36.93853155568029,[ 0.8642704  29.31739091],-0.017585976679054927,[ 0.02510434 -0.07479076],Juniper Networks,Information Technology,0.25<CBI<1
1045,JNPR,2020-08-27,0.8493863827829731,0.6393961775782385,0.7443912801806059,23.8700008392334,4.733972019428267,2620283.3333333335,42.952021073178564,[ 1.27574131 37.74029418],13.01227234434054,[3.04352681 2.83304294],-0.1712681978808837,[ 0.03555125 -0.26785928],Juniper Networks,Information Technology,0.25<CBI<1
1046,JNPR,2020-08-28,0.6862587829004637,0.581089568147288,0.6336741755238758,24.059999465942383,3.9069017245333475,2591966.6666666665,46.19799437789349,[ 1.35330364 38.05957409],16.274824341990726,[3.92853178 5.22088761],-0.13645330707707262,[ 0.03366412 -0.23482319],Juniper Networks,Information Technology,0.25<CBI<1
1047,JNPR,2020-08-31,0.38080072694118366,0.24259071155285347,0.31169571924701855,25.0,-8.959999084472656,2496766.6666666665,60.749667396705185,[ 1.45083653 39.09308194],22.383985461176326,[3.49702365 9.35893425],-0.047472816393070646,[ 0.02857963 -0.19569099],Juniper Networks,Information Technology,0.25<CBI<1
1048,JNPR,2020-09-01,0.17339796797968,0.09167675816104541,0.1325373630703627,24.56999969482422,1.4652039675336188,2993433.3333333335,54.73603394914812,[ 3.04202867 38.94039219],33.4679593595936,[ 4.68585656 12.53783749],-0.016528934257947887,[ 0.06189769 -0.1802958 ],Juniper Networks,Information Technology,0<CBI<0.25
1049,JNPR,2020-09-16,0.5514881405434535,0.49607844729050043,0.523783293916977,23.219999313354492,0.21533654559766754,3036116.6666666665,44.6905685749647,[ 0.76478572 40.16198346],18.97023718913093,[ 0.8130178  15.77841029],-0.07142145027077001,[ 0.02198157 -0.14397209],Juniper Networks,Information Technology,0.25<CBI<1
1050,JNPR,2020-09-17,0.4408292276679854,0.3622152483139242,0.40152223799095477,23.260000228881836,0.04299324498466126,2885433.3333333335,45.197837961785424,[ 0.41143745 42.08741696],21.183415446640293,[ 1.6711865  15.82358991],-0.04449640786782044,[ 0.02509981 -0.12284521],Juniper Networks,Information Technology,0.25<CBI<1
1051,JNPR,2020-09-18,0.34823713761359854,0.21978855622461768,0.2840128469191081,23.270000457763672,-9.067471288543073,2655883.3333333335,45.33283113602517,[ 0.7679144 41.4939683],23.03525724772803,[ 1.64859381 17.69803301],-0.02195375909574182,[ 0.02784864 -0.09988582],Juniper Networks,Information Technology,0.25<CBI<1
1052,JNPR,2020-09-21,0.3343737166000006,0.32639433959609243,0.3303840280980465,22.969999313354492,-7.879841184366383,2914783.3333333335,41.991218869358676,[ 0.47102556 43.03190543],23.31252566799999,[ 2.03251003 19.03045993],-0.023073159014956768,[ 0.02473385 -0.07069105],Juniper Networks,Information Technology,0.25<CBI<1
1053,JNPR,2020-11-06,0.42514247247618775,0.31282135071276923,0.36898191159447846,20.59000015258789,8.499271428028853,4331050.0,40.46835435672943,[ 2.72269739 23.36431266],21.497150550476245,[4.61877195 5.74377062],-0.07241940913883238,[ 0.04821363 -0.23150405],Juniper Networks,Information Technology,0.25<CBI<1
1054,KEYS,2020-03-18,0.40089630798644044,0.7563466059291546,0.5786214569577975,86.0,-8.97674560546875,2660466.6666666665,43.95650167883084,[ 0.31813712 43.29340725],38.01792615972881,[ 1.32185812 30.26658983],-0.5185217747442592,[ 0.09424896 -0.68556105],Keysight Technologies,Information Technology,0.25<CBI<1
1055,KEYS,2020-03-19,0.7237926252087735,0.7600157754842108,0.7419042003464922,85.97000122070312,-8.94498352008207,2837383.3333333335,43.93473298819251,[ 1.10675109 40.62690877],44.47585250417547,[ 4.76485853 28.89066172],-0.5780792860508548,[ 0.17783568 -0.76061485],Keysight Technologies,Information Technology,0.25<CBI<1
1056,KEYS,2020-03-31,0.3003299319550278,0.19002585513430975,0.24517789354466876,83.68000030517578,13.360420966064785,2123633.3333333335,45.57005525156253,[ 0.63601316 41.4437501 ],23.993401360899444,[ 0.95284814 21.11505595],-0.11602230041784178,[ 0.10799221 -0.6105606 ],Keysight Technologies,Information Technology,0<CBI<0.25
1057,KEYS,2020-04-01,0.03374045695021692,0.2216928006049549,0.1277166287775859,80.88999938964844,19.396714748169614,2159000.0,43.294490582347414,[ 0.46810374 42.72809736],29.32519086099566,[ 1.5124669  21.33164624],-0.1477646650922244,[ 0.29492324 -0.66652893],Keysight Technologies,Information Technology,0<CBI<0.25
1058,KEYS,2020-09-01,0.41254057262216437,0.362085621285396,0.3873130969537802,99.73999786376953,2.7671969073031604,2027516.6666666667,51.63469114111326,[ 1.0302882  41.63016254],21.749188547556713,[ 0.38433046 16.9992586 ],-0.21829923366034143,[ 0.09278871 -0.60289396],Keysight Technologies,Information Technology,0.25<CBI<1
1059,KLAC,2020-03-03,0.1465359457127727,0.40868503689007174,0.27761049130142224,153.80999755859375,4.48606024627553,2761166.6666666665,40.77409924342794,[ 2.05127345 30.5315321 ],27.069281085744546,[6.97121251 2.84415431],-1.1862001509570863,[ 0.67782721 -2.90248001],KLA Corporation,Information Technology,0.25<CBI<1
1060,KLAC,2020-03-04,0.2694316758721609,0.19921462232364112,0.234323149097901,160.7100067138672,-21.996144998272456,2719133.3333333335,47.51020835383591,[ 2.65825542 29.96951129],35.38863351744322,[9.35351305 8.29471072],-0.4448971617799957,[ 0.56532861 -2.23325555],KLA Corporation,Information Technology,0<CBI<0.25
1061,KLAC,2020-03-05,0.43097697391680506,0.10868247645559444,0.26982972518619974,156.69000244140625,-27.23211764215535,2626866.6666666665,44.34566861483493,[ 3.18367903 31.33097311],38.6195394783361,[ 8.93774913 17.71926749],-0.1708329074944377,[ 0.52791308 -1.57185328],KLA Corporation,Information Technology,0.25<CBI<1
1062,KLAC,2020-03-06,0.5644630880918395,0.010386430017110286,0.2874247590544749,155.67999267578125,-26.76001926559429,2596483.3333333335,43.56062774943332,[ 2.32457348 35.63908626],41.28926176183679,[ 5.7751292 27.9173555],-0.011511561117329094,[ 0.50768362 -1.10832703],KLA Corporation,Information Technology,0.25<CBI<1
1063,KLAC,2020-03-18,0.20191740795900054,0.6874945829580953,0.44470599545854794,132.02000427246094,13.437350144121696,2768650.0,41.59991712292717,[ 0.68363329 39.11100684],34.03834815918001,[ 5.1019793  18.96065097],-1.134227227993109,[ 0.28497095 -1.64979806],KLA Corporation,Information Technology,0.25<CBI<1
1064,KLAC,2020-03-19,0.33947478678507037,0.9056391882068973,0.6225569874959838,127.36000061035156,17.58793482187197,2806333.3333333335,40.06886855734719,[ 1.66102912 36.07582845],36.78949573570141,[ 6.40970356 22.20487756],-1.5155064564894705,[ 0.38915551 -1.67341086],KLA Corporation,Information Technology,0.25<CBI<1
1065,LRCX,2020-03-03,0.3356325103771113,0.7666584580050293,0.5511454841910703,291.4599914550781,5.071021482402971,2741716.6666666665,41.93268769740889,[ 0.60324864 39.84520399],23.287349792457775,[ 1.97937856 11.0010922 ],-4.481888649770785,[ 0.53386661 -5.84600431],Lam Research,Information Technology,0.25<CBI<1
1066,LRCX,2020-03-04,0.00890311476117347,0.5891640778570958,0.2990335963091346,306.239990234375,-36.605275084724546,2643066.6666666665,49.42671165782135,[ 0.88528448 39.07061655],30.17806229522347,[ 6.06822913 10.70273096],-3.1876332016000144,[ 0.51853207 -5.41043373],Lam Research,Information Technology,0.25<CBI<1
1067,LRCX,2020-03-05,0.20754787653698373,0.5476412380878583,0.377594557312421,299.1300048828125,-37.18784597912322,2537600.0,46.32918227015078,[ 1.60608818 38.9944758 ],34.150957530739674,[ 7.15171169 15.96163865],-2.6606658315197755,[ 0.74361517 -4.8584103 ],Lam Research,Information Technology,0.25<CBI<1
1068,LRCX,2020-03-06,0.34587692469080233,0.5704301099554838,0.4581535173231431,294.4100036621094,-36.18083724991648,2480500.0,44.3424743192888,[ 1.80971099 39.26415768],36.917538493816046,[ 5.43180387 23.77365267],-2.4836568648381987,[ 0.91061141 -4.3540073 ],Lam Research,Information Technology,0.25<CBI<1
1069,LRCX,2020-09-03,0.5396812222865106,0.5623647006021204,0.5510229614443155,341.5299987792969,-13.919716778859922,2012900.0,43.891250022114654,[ 1.37934632 39.85621089],19.206375554269787,[ 1.25257251 11.79948179],-3.0327436931510454,[ 1.07340035 -5.3928415 ],Lam Research,Information Technology,0.25<CBI<1
1070,LRCX,2020-09-04,0.2547383498321693,0.7604093603056921,0.5075738550689307,333.1199951171875,-11.74651940933388,2239883.3333333335,40.78458634880793,[ 1.59452457 39.30657102],24.905233003356614,[ 3.36391673 12.0615168 ],-3.4360012551053596,[ 0.90024608 -4.51862041],Lam Research,Information Technology,0.25<CBI<1
1071,MA,2020-03-04,0.03854880196246402,0.6982449731786216,0.3683968875705428,302.3599853515625,-24.8743203792755,11088050.0,43.14218616948098,[ 1.75120887 28.73139397],30.77097603924928,[6.56856239 8.0829816 ],-4.5373596189516885,[ 0.5787024  -6.49823456],Mastercard Inc.,Information Technology,0.25<CBI<1
1072,MA,2020-07-02,0.570853770658361,0.4287530356305062,0.4998034031444336,302.4200134277344,1.091193587211882,4171716.6666666665,53.80219627015096,[ 0.75656755 46.8765166 ],41.41707541316722,[ 1.35858682 23.91249704],-1.0702889558243087,[ 0.428484  -2.4962831],Mastercard Inc.,Information Technology,0.25<CBI<1
1073,MA,2020-09-16,0.2693130056164653,0.6233833721615569,0.4463481888890111,341.8500061035156,0.4446362400273315,3224900.0,53.84922367251292,[ 0.89247153 46.85894333],24.613739887670693,[ 0.33201293 18.94162864],-2.284878958031735,[ 0.42658478 -3.66528698],Mastercard Inc.,Information Technology,0.25<CBI<1
1074,MA,2020-09-17,0.012829209420839049,0.6256613612434407,0.3192452853321399,339.42999267578125,1.1607702696943711,2995450.0,51.9579369996142,[ 0.79742271 48.53551603],29.74341581158322,[ 3.05896764 17.97573819],-2.0344257507002412,[ 0.47403355 -3.25164039],Mastercard Inc.,Information Technology,0.25<CBI<1
1075,MA,2020-09-18,0.10708242055435839,0.7511351971387767,0.42910880884656755,335.260009765625,2.4190136357843763,3056800.0,48.778775522568814,[ 1.30882427 47.23909108],32.14164841108717,[ 4.87442141 19.90948815],-2.079431373142066,[ 0.39028488 -2.76838495],Mastercard Inc.,Information Technology,0.25<CBI<1
1076,MA,2020-09-21,0.04567246030754095,1.1224085270211317,0.5840404936643363,327.8500061035156,4.733868758499147,3250150.0,43.66588073328161,[ 0.48389479 49.49389135],29.08655079384918,[ 3.76395426 25.06898044],-2.509296707385768,[ 0.10272379 -2.23563582],Mastercard Inc.,Information Technology,0.25<CBI<1
1077,MA,2020-09-29,0.7066856005477117,0.3592006904404711,0.5329431454940914,336.2300109863281,4.80623476015842,3440250.0,50.95942623179721,[ 1.22183204 43.88443146],44.133712010954234,[ 4.76804892 22.07651304],-0.9258429524159408,[ 0.58959544 -2.57750883],Mastercard Inc.,Information Technology,0.25<CBI<1
1078,MA,2020-11-05,0.14320183016511975,0.24364425658889488,0.19342304337700733,316.5299987792969,8.855400400402813,6996000.0,47.63164519838436,[ 3.12184886 19.87133219],27.135963396697605,[4.20191564 8.20969902],-1.3903058868076439,[ 1.18226496 -5.70629452],Mastercard Inc.,Information Technology,0<CBI<0.25
1079,MA,2020-11-06,0.47776699284270696,0.058441287596952204,0.2681041402198296,313.6400146484375,9.85843051461874,5708700.0,45.88088923795541,[ 4.98357508 19.3672041 ],39.55533985685414,[ 7.93140514 10.59922072],-0.28194719670990764,[ 1.69602957 -4.82445217],Mastercard Inc.,Information Technology,0.25<CBI<1
1080,MA,2020-12-18,0.4568124925551668,0.2892378958861988,0.3730251942206828,340.3299865722656,4.880561961769319,3410683.3333333335,55.70281943736857,[ 1.09884979 46.19152011],39.13624985110334,[ 1.77769824 26.57913017],-0.36634710783089686,[ 0.18608979 -1.26659443],Mastercard Inc.,Information Technology,0.25<CBI<1
1081,MA,2020-12-21,0.8204215576108964,0.36955071581209864,0.5949861367114975,334.3699951171875,6.750009765771173,4233500.0,50.30683745460294,[ 1.88918371 45.4896951 ],46.40843115221793,[ 6.42676708 25.77008244],-0.44870033456131164,[ 0.41458651 -1.21417796],Mastercard Inc.,Information Technology,0.25<CBI<1
