,Symbol,Trade_Date,CBI_SS,CBI_MACD,CBI,Trade_Price,Price_Delta,Avg_Volume,RSI_val,"RSI_slope, intercept",SS_val,"SS_slope, intercept",MSCD_Div_val,"MACD_Div_slope, intercept",Security,GICS Sector
10,FOXA,2021-04-16,0.5585028414444426,0.36208002474601275,0.4602914330952277,37.94499969482422,0.0,[3015242.85714286],50.037538047511056,[ 0.67698331 44.90663583],41.17005682888885,[ 3.68200808 24.35639864],-0.13206940505847628,[ 0.07618303 -0.36475198],Fox Corporation (Class A),Communication Services
11,GS,2021-04-12,0.5436470366407381,0.4632120633059059,0.503429549973322,331.8399963378906,0.0,[2417385.71428571],53.69507102088699,[ 1.11317841 46.90689687],40.87294073281476,[ 4.6619103 20.5195375],-1.1400455031614882,[ 0.48500735 -2.46117404],Goldman Sachs Group,Financials
12,GS,2021-04-13,0.9346013403726221,0.5886306058964935,0.7616159731345578,327.67999267578125,0.0,[2548371.42857143],49.04027892608791,[ 1.58888166 46.46557025],48.69202680745244,[ 8.36434895 23.4286991 ],-1.1295842719675762,[ 0.39192499 -1.91900363],Goldman Sachs Group,Financials
13,DD,2021-04-15,0.2960577414928135,0.5454568713898301,0.4207573064413218,77.0999984741211,0.0,[2254957.14285714],54.05660179182791,[ 1.00510681 46.25142944],35.92115482985627,[ 4.25092619 21.02540042],-0.1846507474539853,[ 0.03732851 -0.33852493],DuPont de Nemours Inc,Materials
14,DD,2021-04-16,0.5857062019177125,0.43664330917633715,0.5111747555470249,77.0199966430664,0.0,[2284957.14285714],53.60912385318081,[ 1.41082397 46.41115471],41.71412403835425,[ 5.92332883 24.11794435],-0.13714277631881872,[ 0.06270261 -0.31408423],DuPont de Nemours Inc,Materials
15,MOS,2021-04-12,0.6872497953667136,0.44234661856786683,0.5647982069672902,31.770000457763672,0.0,[5202428.57142857],54.33497335719185,[ 0.23613831 49.05709096],43.74499590733427,[ 1.10416777 32.48902651],-0.11638817473159041,[ 0.04125389 -0.26311533],The Mosaic Company,Materials
16,CAG,2021-04-15,0.6992219959860624,0.668875364004678,0.6840486799953702,37.58000183105469,0.0,[3927842.85714286],54.302811609565005,[ 0.14182141 50.63072792],43.98443991972125,[ 3.49957451 32.10763666],-0.13448295455085385,[ 0.01496768 -0.20105832],Conagra Brands,Consumer Staples
17,CAG,2021-04-16,0.9539995475276811,0.5792167852411699,0.7666081663844255,37.54999923706055,0.0,[3725214.28571429],54.030600947187935,[ 0.86635987 49.16346547],49.07999095055362,[ 5.3448088  33.83593866],-0.1101758046511856,[ 0.02618818 -0.19021514],Conagra Brands,Consumer Staples
18,APA,2021-04-16,0.31848013128822183,0.03686576242941283,0.17767294685881732,17.799999237060547,0.0,[6223257.14285714],45.098443517299856,[ 1.4429998  39.15093718],36.369602625764436,[ 5.85114234 10.03772256],-0.006022184023803945,[ 0.06934979 -0.16335439],APA Corporation,Energy
19,COP,2021-04-16,0.10679247244062448,0.5495068616907259,0.3281496670656752,51.09000015258789,0.0,[7860000.],43.938406425031545,[ 1.21110997 41.28789243],27.86415055118751,[ 3.00401587 13.56471857],-0.28053278352340605,[ 0.11794232 -0.51051734],ConocoPhillips,Energy
20,HAL,2021-04-16,0.9928523341131796,0.6412078106579002,0.8170300723855399,20.690000534057617,0.0,[6670500.],43.201373123901725,[ 0.37420809 44.77250388],49.857046682263594,[ 0.62044793 49.69968157],-0.07927791756537733,[ 0.03481721 -0.12363842],Halliburton Co.,Energy
21,MPC,2021-04-16,0.9030923261421435,0.19749027391805368,0.5502913000300986,54.2599983215332,0.0,[4445628.57142857],52.74117062286879,[ 1.00201394 44.6499781 ],48.06184652284287,[ 0.21704418 36.80711104],-0.06438910177777081,[ 0.09238916 -0.32603682],Marathon Petroleum,Energy
22,NOV,2021-04-15,0.06598876439192995,0.160348189323818,0.11316847685787398,13.4399995803833,0.0,[3746542.85714286],43.56269195270182,[ 0.56750092 38.77859845],31.3197752878386,[ 1.72045087 18.83852287],-0.019265797032792076,[ 0.03485472 -0.12014976],NOV Inc.,Energy
23,NOV,2021-04-16,0.5834987037777164,0.1408301302476399,0.36216441701267815,13.239999771118164,0.0,[3717128.57142857],41.743682664946725,[ 1.32978811 37.19916721],41.66997407555433,[ 6.55378731 17.77447505],-0.01365857328711928,[ 0.04224298 -0.09698616],NOV Inc.,Energy
24,OXY,2021-04-15,0.6327830506142524,0.5097811230616932,0.5712820868379729,24.860000610351562,0.0,[15153042.85714286],43.457875988214745,[ 0.37074757 40.42890525],17.344338987714952,[1.5660964  8.49554675],-0.23079993453033487,[ 0.07734977 -0.4527432 ],Occidental Petroleum,Energy
25,OXY,2021-04-16,0.34798337612254715,0.5400900030395245,0.4440366895810358,24.3799991607666,0.0,[14743785.71428571],41.368916184263696,[ 0.96033871 39.06420196],23.040332477549057,[4.20259694 8.62156062],-0.2129885538363423,[ 0.08778307 -0.39435752],Occidental Petroleum,Energy
26,PSX,2021-04-16,0.26045951823054897,0.5284862481013002,0.39447288316592455,78.69000244140625,0.0,[2450057.14285714],43.634154093426766,[ 0.72380341 40.41364958],24.79080963538902,[ 1.76883152 13.45615704],-0.3690953206855285,[ 0.13142807 -0.69840099],Phillips 66,Energy
27,PXD,2021-04-16,0.1296285153509375,0.5464690606945537,0.3380487880227456,148.41000366210938,0.0,[2106157.14285714],44.72799153175113,[ 1.47037378 40.29372992],27.40742969298125,[5.42980041 6.72891714],-1.4203243146841644,[ 0.54926703 -2.59909374],Pioneer Natural Resources,Energy
