,Symbol,Trade_Date,CBI_SS,CBI_MACD,CBI,Trade_Price,Price_Delta,Avg_Volume,RSI_val,"RSI_slope, intercept",SS_val,"SS_slope, intercept",MSCD_Div_val,"MACD_Div_slope, intercept",Security,GICS Sector
0,MMM,2019-01-02,0.9511817422604765,0.10603771215909363,0.528609727209785,190.9499969482422,2.5713557164602903,[3039171.42857143],46.325582049134894,[ 3.5198322  30.47576372],49.02363484520953,[13.45218535 14.32383778],-0.13369378356702066,[ 0.40026034 -1.26081354],3M Company,Industrials
1,MMM,2019-03-13,0.9017656523410409,0.441175606637274,0.6714706294891575,206.66000366210938,2.6468601198936477,[2310142.85714286],55.95610841825408,[ 1.37787346 46.2256732 ],48.03531304682082,[10.18119582  8.74469215],-0.5983511648902047,[ 0.29362886 -1.3562653 ],3M Company,Industrials
2,MMM,2019-08-20,0.4831131539536919,0.41008886166842845,0.44660100781106016,161.00999450683594,4.875477530174278,[3138385.71428571],41.76395116974125,[ 1.72640254 33.05538227],20.33773692092616,[ 0.23278239 13.39180998],-0.5974168177473103,[ 0.33969698 -1.45679845],3M Company,Industrials
3,MMM,2019-08-21,0.18520110205483106,0.3860410373505966,0.28562106970271384,161.14999389648438,4.784366742712851,[3159785.71428571],42.050801278422384,[ 1.54847025 34.90350777],26.29597795890338,[ 4.16065921 11.51121316],-0.4258921090843226,[ 0.26940249 -1.10323014],3M Company,Industrials
4,MMM,2019-08-22,0.011700684649036753,0.3748110960869577,0.1932558903679972,160.8800048828125,6.029336557583907,[2902214.28571429],41.62494136834602,[ 2.31958511 33.26915859],29.765986307019265,[ 5.81725812 14.61446741],-0.28786511491437583,[ 0.17097611 -0.7680272 ],3M Company,Industrials
5,MMM,2019-11-27,0.3498831723584015,0.522936487573499,0.43640982996595024,170.61000061035156,0.5040739741368848,[2579971.42857143],56.593027739845354,[ 0.76811498 49.66343321],36.99766344716803,[ 0.04355153 23.89800466],-0.4666775199199529,[ 0.14188788 -0.89241721],3M Company,Industrials
6,MMM,2019-11-29,0.8188439039464811,0.5603575326289295,0.6896007182877053,169.77000427246094,1.4018905366838734,[2458642.85714286],54.526701117685036,[ 2.09279037 46.67907916],46.37687807892962,[ 8.03686789 19.76830315],-0.4061818445432648,[ 0.12266585 -0.72486193],3M Company,Industrials
7,AAL,2019-02-26,0.0011309325974695028,0.4684564068309093,0.23479366971418938,36.25,-14.703448065396014,[7806114.28571429],56.818460015285105,[ 0.72962373 49.4681237 ],30.02261865194939,[ 0.53926725 16.98484332],-0.10927863166935936,[ 0.03271965 -0.23327385],American Airlines Group,Industrials
8,AAL,2019-02-27,0.536361242876859,0.520748497448748,0.5285548701628036,35.689998626708984,-13.365084712682956,[7006542.85714286],52.72911036575068,[ 1.20836865 49.45124356],40.72722485753718,[ 7.75540389 13.61258184],-0.10951220741954809,[ 0.04971587 -0.21029769],American Airlines Group,Industrials
9,AAL,2019-02-28,0.8257694014863304,0.7234120252375232,0.7745907133619268,35.630001068115234,-13.21919969302555,[7211928.57142857],52.294873355291,[ 1.16568244 49.66694383],46.51538802972661,[10.57884859 19.52760848],-0.11186691222571837,[ 0.02712213 -0.15463789],American Airlines Group,Industrials
